StateName,Date,Value
NV,2019-07-31,776.875
NY,2019-07-31,1160.6153846153845
OH,2019-07-31,397.32608695652175
OK,2019-07-31,256.1
OR,2019-07-31,444.57894736842104
PA,2019-07-31,577.9705882352941
RI,2019-07-31,2275.0
SC,2019-07-31,589.5
SD,2019-07-31,161.42857142857142
TN,2019-07-31,412.03846153846155
TX,2019-07-31,647.9491525423729
UT,2019-07-31,620.1111111111111
VA,2019-07-31,1201.357142857143
VT,2019-07-31,189.25
WA,2019-07-31,631.7368421052631
WI,2019-07-31,314.4782608695652
WV,2019-07-31,123.85714285714286
WY,2019-07-31,102.33333333333333
AK,2019-08-31,315.6666666666667
AL,2019-08-31,314.55
AR,2019-08-31,193.64705882352942
AZ,2019-08-31,980.0909090909091
CA,2019-08-31,1109.9117647058824
CO,2019-08-31,699.0625
CT,2019-08-31,943.4
DE,2019-08-31,542.0
FL,2019-08-31,1353.607142857143
GA,2019-08-31,427.3783783783784
HI,2019-08-31,438.5
IA,2019-08-31,220.1875
ID,2019-08-31,274.61538461538464
IL,2019-08-31,689.5925925925926
IN,2019-08-31,217.02777777777777
KS,2019-08-31,119.10526315789474
KY,2019-08-31,245.10526315789474
LA,2019-08-31,259.6470588235294
MA,2019-08-31,1435.8333333333333
MD,2019-08-31,796.1666666666666
ME,2019-08-31,488.5
MI,2019-08-31,517.0
MN,2019-08-31,429.42857142857144
MO,2019-08-31,453.08
MS,2019-08-31,135.25
MT,2019-08-31,231.57142857142858
NC,2019-08-31,383.4054054054054
ND,2019-08-31,160.33333333333334
NE,2019-08-31,226.0
NH,2019-08-31,320.8333333333333
NJ,2019-08-31,402.25
NM,2019-08-31,164.6875
NV,2019-08-31,739.25
NY,2019-08-31,1027.1153846153845
OH,2019-08-31,380.60869565217394
OK,2019-08-31,246.9
OR,2019-08-31,406.10526315789474
